IdShip,ShipSource,ShipName,ShipDateMonth,ShipDateYear,ShipTakenLocation,ShipLastage,ShipTonnage,ShipAge,ShipCrewTot,ShipCrewNat,ShipMustPlace,ShipOwnRes,ShipOwnGender,ShipSkipPart,ShipJournEnd,ShipJournBegin,ShipConstrPlace,ShipMustRole,ShipComments,period_coding,OR_place,OR_country,OR_region,OR_northsouth,OR_latitude,OR_longitude,OR_google,OR_coastalKM,OR_coastalclass,OR_placeclass,JE_place,JE_country,JE_region,JE_northsouth,JE_latitude,JE_longitude,JE_google,JE_coastalKM,JE_coastalclass,JE_placeclass,JB_place,JB_country,JB_region,JB_northsouth,JB_latitude,JB_longitude,JB_google,JB_coastalKM,JB_coastalclass,JB_placeclass,SHIP_CONV_TONNAGE,OR_histpol,JE_histpol,JB_histpol,OR_altscan
3988,740,Mercurus,7,1795,London,,143,2,8,all Swedes or Pomeranians,"6 at Strahlsund, 2 at Stockholm",Strahlsund,Male,Yes,Havre de Grace,Stockholm,Strahlsund,FALSE,,3,Stralsund,Germany,Ger,NE,54.315762,13.09164,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.315762,13.09164",5.76,coastal,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,Stockholm,Sweden,Scan,NE,59.332298,18.062941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.332298,18.062941",12.35,coastal,P,143,German Kingdoms,France,Sweden,
3989,740,Magdalen,5,1795,Leghorn,,220,,11,English,,Leith,Male,No,Naples,Leith,Leith,FALSE,1 Interrogation of a French Privateer.,3,Leith,Scotland,Brit,NE,55.97749,-3.16411,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.97749,-3.16411",4.44,coastal,P,Naples,Italy,Medit,SE,40.839989,14.25176,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=40.839989,14.25176",1.44,coastal,P,Leith,Scotland,Brit,NE,55.97749,-3.16411,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.97749,-3.16411",4.44,coastal,P,220,Great Britain and Ireland,Italian kingdoms,Great Britain and Ireland,
3990,740,Marie Francois Fidelle,5,1795,Falmouth,,60,9,6,all French,all at Brest,Brest,Male,Yes,Bordeaux,Dournenez,Brest,TRUE,,3,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Douarnenez,France,Fra,SE,48.092388,-4.33042,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.092388,-4.33042",11.88,coastal,P,60,France,France,France,
3991,740,Maria Margaretha Catharina,6,1795,London,,220,,9,All Bremeners,all at Bremen,Bremen,Male,Yes,Hamburgh or Bremen,Bordeaux,Eygelfuhr in Denmark {Eckernforde],FALSE,master and mate probably related but no data on form.,3,Bremen,Germany,Ger,NE,53.0751,8.80469,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.0751,8.80469",37.68,waterway,P,Hamburg,Germany,Ger,NE,53.553341,9.99247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.553341,9.99247",18.31854868,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,220,German Kingdoms,German Kingdoms,France,
3992,741,Maria,8,1795,London,48,,4,8,"6 Danes, 2 Hamburghers",all at Altona,Altona,Male,No,Liverpool,Altona,Hamburgh,FALSE,,3,Altona,Germany,Ger,NE,53.568039,9.94814,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.568039,9.94814",9.77,coastal,P,Liverpool,England,Brit,NE,53.409771,-2.97848,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.409771,-2.97848",8.76,coastal,P,Altona,Germany,Ger,NE,53.568039,9.94814,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.568039,9.94814",9.77,coastal,P,96,German Kingdoms,Great Britain and Ireland,German Kingdoms,
3993,741,Maria Magdalena,9,1795,London,46,,,6,all Swedes,all at Wismar,Barth,Male,Yes,Dordrecht,Wismar,Barth,FALSE,,3,Barth,Germany,Ger,NE,54.35815,12.72354,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.35815,12.72354",5.27,coastal,P,Dordrecht,Netherlands,Ned,NE,51.811939,4.6566,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.811939,4.6566",37.64,waterway,P,Wismar,Germany,Ger,NE,53.891079,11.46622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.891079,11.46622",1.67,coastal,P,92,German Kingdoms,Netherlands,German Kingdoms,
3994,741,Maria Dorothea,9,1795,London,20,,6,6,all Swedes,all at Sttatin,Lapsahn in Swedish Pomerania,Male,Yes,Lisbon,Riga,Gammin in Swedish Pomerania,FALSE,Master is sole owner.,3,"Lassahn, Zarrentin",Germany,Ger,NE,53.601341,10.95459,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.601341,10.95459",33.15,inland,P,Lisbon,Portugal,Medit,SE,38.72572,-9.15025,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.72572,-9.15025",3.71,coastal,P,Riga,Latvia,GER,NE,56.945999,24.114901,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.945999,24.114901",10.84,coastal,P,40,German Kingdoms,Portugal,Russian Empire,
3995,741,Minerva,9,1795,Great Yarmouth,31,,,7,all Danish subjects,all at Fahrsund,Fahrsund,Male,No,Dunkirk,Copenhagen,,FALSE,,3,Farsund,Norway,Scan,NE,58.09512,6.79285,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=58.09512,6.79285",8.88,coastal,P,Dunkirk,France,Fra,SE,51.037048,2.37679,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.037048,2.37679",2.75,coastal,P,Copenhagen,Denmark,Scan,NE,55.675659,12.56761,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.675659,12.56761",0.15983431,coastal,P,62,Denmark-Norway,France,Denmark,WEST_SCAN
3996,741,Maren Catharina,9,1795,London,125,,,15,all Norwegians,all at Drammen,Drammen,Male,No,Cork,Drammen,Krageroe,FALSE,,3,Drammen,Norway,Scan,NE,59.74749,10.184,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.74749,10.184",12.1,coastal,P,Cork,Ireland,Brit,NE,51.898338,-8.47277,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.898338,-8.47277",11.14,coastal,P,Drammen,Norway,Scan,NE,59.74749,10.184,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.74749,10.184",12.1,coastal,P,250,Denmark-Norway,Great Britain and Ireland,Denmark-Norway,WEST_SCAN
3997,741,Maria Dorothea,8,1795,London,65,,10,8,all Swedes,all at Wolgast,Wolgast,Mixed,No,Dunkerque,Danzig,Wolgast,FALSE,2 widow owners out of 6.,3,Wolgast,Germany,Ger,NE,54.050621,13.76549,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.050621,13.76549",4.8,coastal,P,Dunkirk,France,Fra,SE,51.037048,2.37679,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.037048,2.37679",2.75,coastal,P,Gdansk,Poland,Ger,NE,54.353142,18.65119,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.353142,18.65119",11.13,coastal,P,130,German Kingdoms,France,Russian Empire,
3998,741,La Marie Louise,8,1795,Jersey,,80,,5,all French,all at St Malo,St Malo,Male,No,Brest,St Maloe,Brest,TRUE,,3,Saint-Malo,France,Fra,SE,48.65049,-2.02328,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.65049,-2.02328",1.68,coastal,P,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Saint-Malo,France,Fra,SE,48.65049,-2.02328,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.65049,-2.02328",1.68,coastal,P,80,France,France,France,
3999,741,Mercurius,8,1795,London,94,,,11,"Danes, Livonians, Courlanders","1 at Libau, 10 at Riga",Silt,Male,Yes,Leghorn,Riga,Libau,FALSE,Master is sole owner.,3,Sylt,Germany,Ger,NE,54.898544,8.38345,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.898544,8.38345",1.08,coastal,P,Livorno,Italy,Medit,SE,43.55291,10.31998,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.55291,10.31998",3.35,coastal,P,Riga,Latvia,GER,NE,56.945999,24.114901,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.945999,24.114901",10.84,coastal,P,188,German Kingdoms,Italian kingdoms,Russian Empire,
4000,741,Mary Ann of Philadelphia,8,1795,Plymouth,,450,,16,all American,all at Philadelphia,Philadelphia,Male,No,Bordeaux,Philadelphia,Philadelphia,FALSE,,3,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,450,USA,France,USA,
4001,741,Molly of Philadelphia,9,1795,Plymouth,,400,4,17,"14 americans, 3 portuguese",all at Philadelphia,Philadelphia,Male,No,Nantes,Philadelphia,Philadelphia,FALSE,,3,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,400,USA,France,USA,
4002,741,Minerva,8,1795,Great Yarmouth,79,,,9,all Swedish pomeranians,all at Wolgast,Barth,Male,Yes,Ostend,Wismar,Bassendorf,FALSE,"Master was given command by his father, the vessel is coowned by father and son.",3,Barth,Germany,Ger,NE,54.35815,12.72354,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.35815,12.72354",5.27,coastal,P,Ostende,Belgium,Ned,NE,51.231258,2.9127,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.231258,2.9127",7.56,coastal,P,Wismar,Germany,Ger,NE,53.891079,11.46622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.891079,11.46622",1.67,coastal,P,158,German Kingdoms,French Empire,German Kingdoms,
4003,741,Minerva,8,1795,London,44,,,8,all Swedes,all at Uddevalla,Uddevalla,Male,No,Leghorn,Uddevalla,Pitea in Finland,FALSE,,3,Uddevalla,Sweden,Scan,NE,58.35099,11.93264,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=58.35099,11.93264",5.73,coastal,P,Livorno,Italy,Medit,SE,43.55291,10.31998,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.55291,10.31998",3.35,coastal,P,Uddevalla,Sweden,Scan,NE,58.35099,11.93264,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=58.35099,11.93264",5.73,coastal,P,88,Sweden,Italian kingdoms,Sweden,EAST_SCAN
4004,741,Marina Rosina,9,1795,London,125,,2,12,all Swedes,all at Stockholm,Stockholm,Male,No,Bordeaux,Stockholm,Stockholm,FALSE,,3,Stockholm,Sweden,Scan,NE,59.332298,18.062941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.332298,18.062941",12.35,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Stockholm,Sweden,Scan,NE,59.332298,18.062941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.332298,18.062941",12.35,coastal,P,250,Sweden,France,Sweden,EAST_SCAN
4005,742,Minerva,9,1795,Portsmouth,,150,,9,all Americans,all at Tappahannock in Virginia,Newbury Port,Male,No,Cowes Isle of Wight for orders,Newbury Port,near Newbury port,FALSE,,3,"Newburyport, MA",USA,NorthAm,AM,42.812038,-70.872963,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.812038,-70.872963",1.19,coastal,P,"Cowes, Isle of Wight",England,Brit,NE,50.7584,-1.29787,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=50.7584,-1.29787",10.56,coastal,P,"Newburyport, MA",USA,NorthAm,AM,42.812038,-70.872963,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.812038,-70.872963",1.19,coastal,P,150,USA,Great Britain and Ireland,USA,
4006,742,Meermin,4,1796,London,200,,,40,Different nations both European and Indian.,all in Holland,Dutch East India Company,,No,Amsterdam,Cape of Good Hope,Amsterdam,FALSE,Another swedish mariner in VOC service promising that he is moving straight home to Sweden as soon as the interrogation is done (as did 2726) - it's the same man from the same ship (Dordwyk) but says Meermin in the header?,3,Netherlands,Netherlands,Ned,NE,52.152355,5.29297,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.152355,5.29297",65.06,coastal,C,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Cape of Good Hope,South Africa,SAfr,AF,-34.356714,18.474666,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=-34.356714,18.474666",7.32,coastal,P,400,Netherlands,Netherlands,British Empire,
4007,742,Mary,3,1796,Guernsey,87,,,7,all English,"London, Falmouth",Chichister,Male,No,Lisbon,Plymouth,Emsworth near Chichister,FALSE,2 interrogations of French pirates.,3,Chichester,England,Brit,NE,50.836159,-0.77543,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=50.836159,-0.77543",11.85,coastal,P,Lisbon,Portugal,Medit,SE,38.72572,-9.15025,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.72572,-9.15025",3.71,coastal,P,Plymouth,England,Brit,NE,50.375801,-4.13689,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=50.375801,-4.13689",4.68,coastal,P,174,Great Britain and Ireland,Portugal,Great Britain and Ireland,
4008,742,Madison,9,1795,London,,350,,15,"1 italian, 2 fleming, 12 americans","2 at Cherbourg, 5 at Copenhagen, 8 at Hamburgh",Portsmouth New Hampshire,Male,Yes,America,Cherbourg,St Johns in Nova Scotia,FALSE,Master is sole owner.,3,"Portsmouth, NH",USA,NorthAm,AM,43.070622,-70.772118,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.070622,-70.772118",4.07,coastal,P,USA,USA,NorthAm,AM,30.697255,-88.182259,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=30.697255,-88.182259",11.92,coastal,C,Cherbourg,France,Fra,SE,49.640469,-1.61608,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.640469,-1.61608",8.52,coastal,P,350,USA,USA,France,
4009,742,Minerva,10,1795,Great Yarmouth,77,,2,10,all Danes,all at Copenhagen,Copenhagen,Male,No,Barcelona,Copenhagen,Konningsberg,FALSE,The owner is Royal administrator of the West Indian Trade Constantin Brun.,3,Copenhagen,Denmark,Scan,NE,55.675659,12.56761,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.675659,12.56761",0.15983431,coastal,P,Barcelona,Spain,Medit,SE,41.3850639,2.1734035,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.3850639,2.17340349999994",4.18,coastal,P,Copenhagen,Denmark,Scan,NE,55.675659,12.56761,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.675659,12.56761",0.15983431,coastal,P,154,Denmark,Spain,Denmark,WEST_SCAN
4010,742,Margaret,9,1795,Portsmouth,,223,2,10,"8 Americans, 2 Swedes",all at Alexandria,Portland,Male,Yes,Havre de Grace,Baltimore,Portland,FALSE,,3,"Portland, Maine",USA,NorthAm,AM,43.659142,-70.256653,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.659142,-70.256653",6.24,coastal,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,"Baltimore, MD",USA,NorthAm,AM,39.290581,-76.609261,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.290581,-76.609261",9.35,coastal,P,223,USA,France,USA,
4011,742,Minerva,10,1795,Great Yarmouth,,71,,5,"4 from Guernsey, 1 from Isle of Sark",all at Guernsey,Guernsey,Male,No,Guernsey,Hamburgh,,FALSE,The mate and his father are part owners.,3,Guernsey,England,Brit,NE,49.456451,-2.53543,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.456451,-2.53543",5.28,coastal,P,Guernsey,England,Brit,NE,49.456451,-2.53543,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.456451,-2.53543",5.28,coastal,P,Hamburg,Germany,Ger,NE,53.553341,9.99247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.553341,9.99247",18.31854868,coastal,P,71,Great Britain and Ireland,Great Britain and Ireland,German Kingdoms,
4012,742,Minerva of Middelburgh,6,1795,Plymouth,,250,3,22,"Dutch, German, of different nations",all at Middelburgh,Middelburgh,Male,No,Essequebo and Demerary,Middelburgh,Middelburgh,TRUE,,3,Middelburg,Netherlands,Ned,NE,51.495441,3.60965,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.495441,3.60965",14.26,coastal,P,Essequibo Islands,Guyana,SouthAm,AM,6.89286,-58.443989,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=6.89286,-58.443989",4.2,coastal,P,Middelburg,Netherlands,Ned,NE,51.495441,3.60965,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.495441,3.60965",14.26,coastal,P,250,Netherlands,Dutch Empire,Netherlands,
4013,742,Minerva,9,1795,Great Yarmouth,75,,,6,all Prussian,all at Stettin,Stettin,Male,Yes,Schiedam,Riga,Warp in Prussia,FALSE,The page where the final signature is supposed to be is missing/disolved.,3,Szczecin,Poland,Ger,NE,53.425209,14.55549,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.425209,14.55549",19.1,coastal,P,Schiedam,Netherlands,Ned,NE,51.918449,4.39818,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.918449,4.39818",20.51,waterway,P,Riga,Latvia,GER,NE,56.945999,24.114901,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.945999,24.114901",10.84,coastal,P,150,Russian Empire,Netherlands,Russian Empire,
4014,742,Mary of Boston,12,1795,Plymouth,,113,5,7,all Americans,all at Boston,Boston,Male,No,Havre de Grace,Boston,Boston,FALSE,,3,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,113,USA,France,USA,
4015,742,Mary Ann,3,1796,Martinique,,,,,American,,Wilmington,,No data on form,the best market,Philadelphia,,FALSE,Loads of missing poiints.,3,"Wilmington, Delaware",USA,NorthAm,AM,39.740231,-75.550842,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.740231,-75.550842",6.21,coastal,P,no fixed place,x,x,x,,,,,x,x,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,,USA,unclassified,USA,
4016,742,Mars,2,1796,London,220,,16,23,all Swedes,"21 at Abo, 1 at Danzig, 1 at Riga",Abo,Male,No,Leghorn,Riga,Gamla Carlby,FALSE,Heavy lasts.,3,Turku,Finland,Scan,NE,60.452782,22.251551,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=60.452782,22.251551",11.26,coastal,P,Livorno,Italy,Medit,SE,43.55291,10.31998,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.55291,10.31998",3.35,coastal,P,Riga,Latvia,GER,NE,56.945999,24.114901,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.945999,24.114901",10.84,coastal,P,440,Swedish Territory,Italian kingdoms,Russian Empire,EAST_SCAN
4017,742,Mentor,4,1796,London,150,,,50,European and Indian,"Holland, Batavia",Dutch East India Company,Male,No,Amsterdam,Java,England,FALSE,This is the third time this man is interrogated - this time in regards to a third ship. He can be found here: http://194.171.109.12/index.php?zoekterm=Coninck&status=L&cat=VIBD&tref=12&exact=JA,3,Netherlands,Netherlands,Ned,NE,52.152355,5.29297,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.152355,5.29297",65.06,coastal,C,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Java,Indonesia,FarEast,AS,-7.327235,109.901276,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=-7.327235,109.901276",32.64,coastal,R,300,Netherlands,Netherlands,Dutch Empire,
4018,743,Mary Ann of Dublin,7,1796,Plymouth,,150,9,10,"9 Irish, 1 Swede",all at Dublin,Dublin,Male,No,Dublin,Porto,Yarmouth,FALSE,starts with 1 interrogation of a french privateer.,3,Dublin,Ireland,Brit,NE,53.348068,-6.24827,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.348068,-6.24827",10.91,coastal,P,Dublin,Ireland,Brit,NE,53.348068,-6.24827,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.348068,-6.24827",10.91,coastal,P,Oporto,Portugal,Medit,SE,41.14946,-8.61031,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.14946,-8.61031",5.74,coastal,P,150,Great Britain and Ireland,Great Britain and Ireland,Portugal,
4019,743,Marie Justine,5,1796,Falmouth,,60,,6,all French,,Libourne,Male,No,Oleron,Brest,,FALSE,,3,Libourne,France,Fra,SE,44.911301,-0.24357,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.911301,-0.24357",32.99901966,waterway,P,Oleron,France,Fra,SE,45.924019,-1.30041,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=45.924019,-1.30041",6,coastal,P,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,60,France,France,France,
4020,743,Margaretha,3,1796,Penzance,,425,,15,"1 dane, 1 swedish pomeranian, 1 Holstener, 8 bremeners, 3 americans, 1 prussian",all at Rotterdam,Bremen,Male,Yes,Rochelle,Dordt,,FALSE,Master's wife is with him on board right now - family is at home.,3,Bremen,Germany,Ger,NE,53.0751,8.80469,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.0751,8.80469",37.68,waterway,P,"La Rochelle, Charente-Maritime, France",France,Fra,SE,46.159432,-1.15164,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=46.159432,-1.15164",2.28,coastal,P,Dordrecht,Netherlands,Ned,NE,51.811939,4.6566,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.811939,4.6566",37.64,waterway,P,425,German Kingdoms,France,Netherlands,
4021,743,Mary,4,1796,Portsmouth,,139,8,10,"1 american, 2 portuguese, 1 dane, 1 prussian, 4 german, 1 french","Baltimore, different ports",Savannah,Male,No,Havre de Grace,Isle de Rhe,Cherster near Baltimore,FALSE,Very international vessel.,3,"Savannah, Georgia",USA,NorthAm,AM,32.08091,-81.091186,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.08091,-81.091186",21.51,coastal,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,Ile de Re,France,Fra,SE,46.20054,-1.408915,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=46.20054,-1.408915",0.36,coastal,P,139,USA,France,France,
4022,743,Mary,6,1796,Deal,,300,,12,"11 English, 1 norwegian",all at Shields,Sunderland,Male,Yes,Graingemouth,Memel,France,FALSE,,3,Sunderland,England,Brit,NE,54.902279,-1.38635,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.902279,-1.38635",10.67,coastal,P,Grangemouth,England,Brit,NE,56.009331,-3.72389,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.009331,-3.72389",4.67,coastal,P,Klaipeda,Lithuania,GER,NE,55.695721,21.14999,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=55.695721,21.14999",8.52,coastal,P,300,Great Britain and Ireland,Great Britain and Ireland,Russian Empire,
4023,743,Minerva,7,1796,London,,120,,16,all subejcts to his Catholic majesty,all at Cadiz,Santa Cruz in Tenerife,Male,Yes,London,Cadiz,,FALSE,Master is sole owner,3,Santa Cruz de Tenerife,Canary Islands,Atlantic,AF,28.460369,-16.2645,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=28.460369,-16.2645",7.32,coastal,P,London,England,Brit,NE,51.506321,-0.12714,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.506321,-0.12714",46.14,waterway,P,Cadiz,Spain,Medit,SE,36.529861,-6.29024,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=36.529861,-6.29024",4.68,coastal,P,120,Spanish Empire,Great Britain and Ireland,Spain,
4024,744,Mercurius of Greetsyl,12,1796,Plymouth,,80,1,5,all Prussians,all at Amsterdam,Greetsyl,Male,No,Bordeaux,Amsterdam,Workum,FALSE,"Master has fled the French in Holland, but wife and children are still at Texel.",3,Greetsiel,Germany,Ger,NE,53.498661,7.09815,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.498661,7.09815",3.83,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,80,German Kingdoms,France,Netherlands,
